text,reject,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,REGRET,RESPO,CIR_EQ
"באותן הנסיבות, בסמוך לשעה 13:30 הגיע הסוכן לקיוסק אלכסנדר ופגש בוודים.",1,0,0,0,0,0,0,0,0,0
"באותן הנסיבות, העביר הסוכן לוודים כסף מזומן בסך 300 ₪.",1,0,0,0,0,0,0,0,0,0
"באישום השלישי, הודה הנאשם בכך שביום 11.6.2020, לאחר תיאום בין נאשם 1 ו-א""פ, הגיע הנאשם למקום עבודתו של א""פ בקריית אונו, מסר לו סם מסוג קנבוס במשקל לא ידוע ואסף 1,100 ₪, כחלק מחוב שהיה א""פ חייב לנאשם 1.",0,0,1,1,0,0,0,0,0,0
"באישום השני, הנאשם הורשע, בריבוי הזדמנויות, בעבירות של סחר בסמים לפי סעיף 13 ו-	19א לפקודת הסמים המסוכנים ביחד עם סעיף 29	(א) לחוק העונשין, התשל""ז-1977 (להלן: 	חוק העונשין).",1,0,0,0,0,0,0,0,0,0
"באישום שלושים ואחד, הודה הנאשם כי ביום 8.2.2021 החזיק בחדרו שבביתו בעיר רמלה 0.05 גרם קוקאין, והורשע בהחזקת סם מסוכן לצריכה עצמית.",0,0,1,1,0,0,1,0,0,0
"בארון בחדר בדירה הדרומית בה התגורר, החזיק הנאשם שמונה בקבוקי זכוכית, בכל אחד מהם 80 מ""ל נוזל המכיל סם מסוכן מסוג קנבוס, שלא לצריכתו העצמית.",0,0,0,1,0,0,1,0,0,0
"באשר למדיניות הענישה וקביעת מתחם העונש ההולם, הפנתה לפסיקה רלוונטית, ביקשה לראות בכל אחד משני האירועים המתוארים בכתב האישום המתוקן כאירוע נפרד, שכן אין ביניהם קשר הדוק ואין מדובר ברצף אחד של מעשים, כאשר בין שני האישומים חלפו כ-7 חודשים שיש בהם כדי לנתק כל קשר בין האירועים.",1,0,0,0,0,0,0,0,0,0
"באשר לנסיבות ביצוע העבירות, הפנתה לעובדה כי חלקו של הנאשם באישום הראשון הוא בלעדי, ובאישום השני חלקו היה מרכזי עת מסר לסוכן את הסמים ונטל ממנו כסף בתמורה כאשר העבירות בוצעו מתוך תאוות בצע.",0,0,0,0,1,0,0,0,0,0
"באשר לנסיבות שאינן קשורות לביצוע העבירה, הפנה ב""כ המאשימה לעברו הפלילי בתחום הסמים, לדבריו הנאשם אינו מסוגל להתמודד עם מצבי משבר בחייו, מעמיק את דפוסי התמכרותו והתנהלותו העבריינית מסלימה.",0,0,0,0,0,1,0,0,0,0
"באשר לסוגיית ההרשעה, לא היה בידי הנאשם להציג אסמכתאות לפגיעה ישירה בשל הרשעה.",1,0,0,0,0,0,0,0,0,0
"באשר לסיבות שאינן קשורות בביצוע העבירה, הרי שמדובר באדם כבן 41, אשר הודה במיוחס לו, נטל אחריות וחסך זמן ציבורי ניכר.",0,0,0,0,0,1,0,0,0,0
"באשר לסיבות שאינן קשורות בביצוע העבירה, הרי שמדובר באדם כבן 41, שהודה במיוחס לו, נטל אחריות וחסך זמן ציבורי ניכר.",0,0,0,0,0,1,0,0,0,0
"באשר לעבירת החזקת רכוש החשוד כגנוב, הערך החברתי המוגן בעבירה זו הינו הגנה על קניינו שלומו ובטחונו של הפרט.",1,0,0,0,0,0,0,0,0,0
באשר לשאלת ביטול ההרשעה המאשימה סבורה שבהעדר נזק קונקרטי יש להותיר ההרשעה על כנה.,1,0,0,0,0,0,0,0,0,0
"באת כוח המאשימה טענה, כי הסם שבו מדובר דומה לסם האקסטזי, וכי רמת הענישה הנוהגת והנסיבות הקשורות בביצוע העבירה מחייבות לקבוע מתחם עונשי המתחיל ב- 5 שנות מאסר ומסתיים ב- 8 שנות מאסר.",1,0,0,0,0,0,0,0,0,0
"בבחינת העונש אותו יש לגזור על הנאשם בתוך המתחם יש לקחת בחשבון את הנתונים הבאים: הנאשם הינו בחור צעיר כבן 23 רווק, אשר נטל אחריות על מעשיו בבית המשפט, והביע בבית המשפט חרטה על ביצוען של העבירות.",0,0,0,0,0,1,0,1,1,0
"בגיל 10 נפגע ברגלו, עבר ניתוח וסובל מאז מכאבי גב.",0,0,0,0,0,1,0,0,0,0
בגין הרשעה זו נגזר על הנאשם עונש של מאסר על תנאי למשך 12 חודשים ו-180 שעות שירות לתועלת הציבור.,1,0,0,0,0,0,0,0,0,0
"בגין מעשים אלה הורשע הנאשם בסחר בסם מסוכן, לפי סעיפים  13ו-19א בפקודת הסמים המסוכנים [נוסח חדש] תשל""ג– 1973  (פקודת הסמים המסוכנים) ובהחזקת סמים מסוכנים שלא לצריכה עצמית, לפי סעיפים 7(א) ו- 7(ג) רישא בפקודת הסמים המסוכנים.",0,0,0,0,0,1,0,0,0,0
"בגינם שהה הנאשם שנתיים במעון נעול, וריצה חמישה עונשי מאסר שמשכם הכולל הינו כחמש וחצי שנים.",0,0,0,0,0,1,0,0,0,0
"בדבריו עמד ביהמ""ש העליון על הצורך בענישה מחמירה, גם כאשר מדובר בסמים מוכרים פחות, תוך התאמת רף הענישה לטיב הסם, השפעותיו והסיכונים הכרוכים בו (ההדגשות שלי – ח.ט.):",0,0,0,0,0,0,0,0,0,0
"בדו""ח סוציאלי שהוגש מטעם ההגנה מאת קהילת ""מכורים לחיים"" מיום 28.12.2023, צוין כי הנאשם התקשה תחילה לעמוד בחוקי המקום ולשתף פעולה ואף עזב פעמיים את הקהילה, אך חודשיים עובר לכתיבת הדו""ח החל להראות נכונות אמיתית ומוטיבציה לשינוי, ולפיכך הומלץ לאפשר לו לסיים את ההליך הטיפולי בקהילה, שלאחריו ישולב הנאשם בהוסטל של העמותה.",0,0,0,0,0,1,0,0,0,0
"בדומה לבדיקה שנערכה לצורך הכנת תסקיר בעניין התאמתו לבית המשפט הקהילתי, גם בבדיקה נוכחית נמצאו עקבות סם מסוגים שונים, אך הנאשם עדיין סבר שאינו יכול להיעזר בטיפול.",0,0,0,0,0,1,0,0,0,0
"בדיון שנערך ביום 23.11.22 טען הנאשם שלא הובן להלכה, הצהיר שהוא מוכן להשתלב בכל הליך טיפולי שיוצע לו לרבות בקהילה סגורה ולפיכך הורה בית המשפט על קבלת תסקיר משלים.",0,0,0,0,0,1,0,0,0,0
"בדיקות שתן אמתו את החשד שהוא ממשיך להשתמש בסמים, בנוסף לטיפול התרופתי הניתן במרפאה ואף נצפה על ידי חובש כשהוא מוציא את הטיפול התרופתי מפיו במקום לנטול אותו על פי כללי משרד הבריאות.",0,0,0,0,0,1,0,0,0,0
"בהליך גישור שהתקיים ביום 15.7.2024 הציגו הצדדים הסדר דיוני, במסגרתו הודה הנאשם בכתב האישום המתוקן, והורשע על פי הודאתו בעבירות שפורטו לעיל; הנאשם הופנה לקבלת תסקיר לעניין העונש.",0,0,1,0,0,0,0,0,0,0
בהמשך לא פתחה תיקים חדשים ולא הפרה תנאים.,1,0,0,0,0,0,0,0,0,0
"בהמשך לאמור, סיכמו השניים, תוך שימוש בהודעות זמניות באפליקציה (הודעות שנמחקות מיד לאחר קריאתן), על רכישה של סם מסוכן מסוג קטמין במשקל 5 גרם בתמורה ל- 1,100 ₪.",0,0,0,1,0,0,1,0,0,0
"בהמשך להמלצת שירות המבחן, שוחרר בחודש ינואר 23 לחלופה טיפולית ומאז מצוי בהליכי גמילה ושיקום.",0,0,0,0,0,1,0,0,0,0
"בהמשך לכך ובמהלך כחודשיים ימים לערך, רכש הנאשם סם מסוכן מסוג קנאביס, פרסם מודעות למכירת הסם בחשבון וביצע עסקאות סחר בסם באמצעות החשבון, תוך שמאמת פרטי הקונים באמצעות תעודה מזהה.",0,0,0,1,1,0,0,0,0,0
"בהמשך לכך, בסמוך לשעה 12:56 התקשר ודים לטלפון של הסוכן והסוכן ביקש לקנות ""2 ב-300"" ודים אמר שיחזור אליו.",1,0,0,0,0,0,0,0,0,0
"בהמשך לכך, בשעה 18:30 לערך, הגיע הנאשם לכתובתה של פלונית ומכר לה את הסמים המבוקשים.",0,0,0,0,1,0,0,0,0,0
"בהמשך למתואר לעיל, בשעה 16:10 שלח הנאשם באמצעות אפליקציית ווטסאפ תמונה של החבילה החלופית לחברו בצלאל מעוז (להלן: ""בצלאל"").",1,0,0,0,0,0,0,0,0,0
"בהמשך למתואר לעיל, קבעו ודים והסוכן להיפגש בקיוסק אלכסנדר בשכונה יעלים בבאר שבע (להלן: ""מקום המפגש"").",1,0,0,0,0,0,0,0,0,0
"בהמשך ניסה המתלונן לתפוס את דלת הרכב, בתגובה האחר חנק אותו מאחור, ונשך אותו בצוואר.",1,0,0,0,0,0,0,0,0,0
"בהמשך, איים האחר על המתלונן באומרו: ""עכשיו אנחנו נוסעים לשדה, אתה לא תצא משם חי...",1,0,0,0,0,0,0,0,0,0
"בהמשך, עלה המתלונן לרכב, כאשר בשלב מסוים עולה האחר ומתיישב מאחורי מושב הנוסע בו ישב המתלונן.",0,0,0,0,0,0,0,0,0,0
"בהסכמת המאשימה, סבתו של הנאשם, גב' שושי חברוני, הוסיפה לדברי הסנגור וטענה כי הוא ילד טוב שטעה, תנאי המאסר קשים לו מאוד, היא דואגת לו והיחידה שנותנת לו כוח.",0,0,0,0,0,1,0,0,0,0
"בהקשר זה יש להדגיש, סקירת הענישה הנוהגת ומתחם העונש ההולם – אינם זהים.",1,0,0,0,0,0,0,0,0,0
"בהתאם לא מצאתי להורות על חילוט הכספים שנתפסו, גם משלא הובהרו נסיבות תפיסתם וזיקתם לעבירת הסם שבוצעה.",0,0,0,0,0,0,0,0,0,0
בהתאם להבנות שהושגו בין הצדדים הופנה הנאשם לשירות המבחן לקבלת תסקיר.,1,0,0,0,0,0,0,0,0,0
"בהתאם לכך, נפגש שירות המבחן עם הנאשם אשר שיתף אודות הקושי ממנו הוא סובל והוא הופנה לפסיכיאטר.",0,0,0,0,0,1,0,0,0,0
"בהתאם לסיכום מוקדם בין הנאשם לאחר, לצורך ייבוא הסם, תיאם הנאשם עם חברת המשלוחים ""פדקס"" את קבלת שתי החבילות.",1,0,0,0,0,0,0,0,0,0
"בהתאם לסעיף 40 ג(א) לחוק העונשין התשל""ז – 1977, בית המשפט יקבע מתחם עונש הולם למעשה העבירה שביצע הנאשם בהתאם לעיקרון המנחה, ולשם כך יתחשב בערך החברתי שנפגע מביצוע העבירה, במידת הפגיעה בו, בהתקיימותן של נסיבות הקשורות בביצוע העבירה, התכנון שקדם לביצוע העבירה; הנזק שנגרם מביצוע העבירה; הסיבות שהביאו את הנאשם לבצע את העבירה; במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה.",1,0,0,0,0,0,0,0,0,0
"בהתאם לסעיף 40ט' לחוק העונשין, תשל""ז – 1977, בבואו של בית המשפט לקבוע מתחם ענישה, רשאי לקחת בחשבון מכלול שיקולים, בין היתר, נסיבות ביצוע העבירה; משך ההתנהגות העבריינית; מידת הפגיעה בערכים המוגנים; וכן, שיקולים נוספים.",0,0,0,0,0,0,0,0,0,0
"בהתאם לעובדות כתב האישום, במועדים הרלוונטיים לכתב האישום, שימש השוטר עודד זמרו כסוכן סמוי מטעם משטרת ישראל  (להלן: ""הסוכן המשטרתי""), ובמסגרת זו פעל באופן חשאי לשם איסוף ראיות ומידע נגד עבריינים (להלן: ""המשימה"").",1,0,0,0,0,0,0,0,0,0
"בהתאם לתיקון לחוק, על בית המשפט לקבוע את מתחם העונש ההולם למעשה העבירות שביצע הנאשם.",1,0,0,0,0,0,0,0,0,0
"בהתחשב בהודאת הנאשם במיוחס לו, עתרה המאשימה לגזור עליו 14 חודשי מאסר בפועל, מאסר מותנה, פסילה בפועל ועל תנאי, וקנס משמעותי.",0,0,1,0,0,0,0,0,0,0
"בחדר נוסף נתפס שק שהכיל סם מסוכן מסוג קנבוס במשקל של 7.48 ק""ג נטו.",0,0,0,1,0,0,1,0,0,0
"בחודש מאי 2023 הותר לנאשם לצאת לעבודה ובמועד הכרעת הדין בחודש ספטמבר 2023, הותרתי אותו בתנאי מעצר בית לילי, שבוטלו בחודש יולי 2024.",1,0,0,0,0,0,0,0,0,0
"בחינת מדיניות הענישה הנוהגת מלמדת כי בעניינם של נאשמים אשר הורשעו בעבירות דומות, הוטלו על נאשמים עונשים במנעד רחב, כמפורט להלן:",0,0,0,0,0,0,0,0,0,0
בחינת מדיניות הענישה הנוהגת מעלה כי מנעד הענישה בעבירות גידול סם במעבדות בהיקפים דומים כולל ברובו עונשי מאסר שאינם קצרים.,1,0,0,0,0,0,0,0,0,0
"בחמישה החודשים הראשונים, הנאשם לקח בה חלק פעיל והגיע לכל המפגשים,          		בחודש שלאחר מכן הגיע באופן לא סדיר ובהמשך ניתק קשר עם שירות המבחן           		והפסיק הטיפול הקבוצתי.",0,0,0,0,0,1,0,0,0,0
בטיעוניה הפנתה המאשימה לתסקיר שירות המבחן ולהמלצתו העונשית.,1,0,0,0,0,0,0,0,0,0
בטיעוניה עמדה על נסיבות ביצוע העבירות ועל הערכים המוגנים שנפגעו.,1,0,0,0,0,0,0,0,0,0
"בטיעוניה, עתרה לקבוע מתחם ענישה נפרד בגין כל אחד מהתיקים הנע בין 8 ל-18 חודשי מאסר בפועל.",0,0,0,0,0,0,0,0,0,0
"בטיעוניו לעונש עמד ב""כ המאשימה על הפגיעה הקשה בערך המוגן של הגנת הציבור ושלומו, מפני פגיעתם הקשה של הסמים ושל הפשיעה הנלווית לשימוש בהם.",0,0,0,0,0,0,0,0,0,0
